ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-6.882045519455348703e-01,-9.976290599532516623e+00,6.069270820912694899e-04
-6.846024045643134270e-01,-9.976538436717625302e+00,6.069270820912694899e-04
-6.810190774052335971e-01,-9.976783682522617269e+00,6.069270820912694899e-04
-6.774544730610336796e-01,-9.977026364030969319e+00,6.069270820912694899e-04
-6.739084946141058463e-01,-9.977266508043491910e+00,6.069270820912694899e-04
-6.703810456342431667e-01,-9.977504141081263711e+00,6.069270820912694899e-04
-6.668720301764153868e-01,-9.977739289388543042e+00,6.069270820912694899e-04
-6.633813527785461517e-01,-9.977971978935654462e+00,6.069270820912694899e-04
-6.599089184593264212e-01,-9.978202235421832711e+00,6.069270820912694899e-04
-6.564546327159758166e-01,-9.978430084278045342e+00,6.069270820912694899e-04
-6.530184015220673599e-01,-9.978655550669788710e+00,6.069270820912694899e-04
-6.496001313253281229e-01,-9.978878659499850201e+00,6.069270820912694899e-04
-6.461997290454570830e-01,-9.979099435411043828e+00,6.069270820912694899e-04
-6.428171020719302131e-01,-9.979317902788910288e+00,6.069270820912694899e-04
-6.394521582618574174e-01,-9.979534085764409923e+00,6.069270820912694899e-04
-6.361048059377985009e-01,-9.979748008216553501e+00,6.069270820912694899e-04
-6.327749538856085598e-01,-9.979959693775045437e+00,6.069270820912694899e-04
-6.294625113522754889e-01,-9.980169165822866617e+00,6.069270820912694899e-04
-6.261673880438043405e-01,-9.980376447498851888e+00,6.069270820912694899e-04
-6.228894941230606053e-01,-9.980581561700226700e+00,6.069270820912694899e-04
-6.196287402076318118e-01,-9.980784531085124200e+00,6.069270820912694899e-04
-6.163850373677206562e-01,-9.980985378075082792e+00,6.069270820912694899e-04
-6.131582971240215896e-01,-9.981184124857501061e+00,6.069270820912694899e-04
-6.099484314456093959e-01,-9.981380793388080264e+00,6.069270820912694899e-04
-6.067553527478395381e-01,-9.981575405393241951e+00,6.069270820912694899e-04
-6.035789738902599399e-01,-9.981767982372511838e+00,6.069270820912694899e-04
-6.004192081745185483e-01,-9.981958545600884136e+00,6.069270820912694899e-04
-5.972759693422626803e-01,-9.982147116131162790e+00,6.069270820912694899e-04
-5.941491715730967682e-01,-9.982333714796276070e+00,6.069270820912694899e-04
-5.910387294824988036e-01,-9.982518362211568075e+00,6.069270820912694899e-04
-5.879445581197567661e-01,-9.982701078777065362e+00,6.069270820912694899e-04
-5.848665729659368040e-01,-9.982881884679718709e+00,6.069270820912694899e-04
-5.818046899318182197e-01,-9.983060799895628890e+00,6.069270820912694899e-04
-5.787588253558596518e-01,-9.983237844192240473e+00,6.069270820912694899e-04
-5.757288960021769153e-01,-9.983413037130516088e+00,6.069270820912694899e-04
-5.727148190585169552e-01,-9.983586398067087586e+00,6.069270820912694899e-04
-5.697165121342347982e-01,-9.983757946156398333e+00,6.069270820912694899e-04
-5.667338932583012578e-01,-9.983927700352786871e+00,6.069270820912694899e-04
-5.637668808772798856e-01,-9.984095679412599011e+00,6.069270820912694899e-04
-5.608153938533426697e-01,-9.984261901896230640e+00,6.069270820912694899e-04
-5.578793514622990557e-01,-9.984426386170186518e+00,6.069270820912694899e-04
-5.549586733915944370e-01,-9.984589150409087566e+00,6.069270820912694899e-04
-5.520532797383563839e-01,-9.984750212597687025e+00,6.069270820912694899e-04
-5.491630910074191130e-01,-9.984909590532835111e+00,6.069270820912694899e-04
-5.462880281093619450e-01,-9.985067301825452546e+00,6.069270820912694899e-04
-5.434280123585860656e-01,-9.985223363902454352e+00,6.069270820912694899e-04
-5.405829654713363297e-01,-9.985377794008678976e+00,6.069270820912694899e-04
-5.377528095637873484e-01,-9.985530609208790764e+00,6.069270820912694899e-04
-5.349374671501274658e-01,-9.985681826389143367e+00,6.069270820912694899e-04
-5.321368611406197546e-01,-9.985831462259657343e+00,6.069270820912694899e-04
-5.293509148396856601e-01,-9.985979533355644477e+00,6.069270820912694899e-04
-5.265795519440216177e-01,-9.986126056039640986e+00,6.069270820912694899e-04
-5.238226965406914681e-01,-9.986271046503206961e+00,6.069270820912694899e-04
-5.210802731052273096e-01,-9.986414520768702729e+00,6.069270820912694899e-04
-5.183522064997584389e-01,-9.986556494691063435e+00,6.069270820912694899e-04
-5.156384219711312999e-01,-9.986696983959538088e+00,6.069270820912694899e-04
-5.129388451490495271e-01,-9.986836004099425068e+00,6.069270820912694899e-04
-5.102534020441942264e-01,-9.986973570473777428e+00,6.069270820912694899e-04
-5.075820190464029880e-01,-9.987109698285093984e+00,6.069270820912694899e-04
-5.049246229227910554e-01,-9.987244402577003299e+00,6.069270820912694899e-04
-5.022811408159321145e-01,-9.987377698235912149e+00,6.069270820912694899e-04
-4.996515002420270357e-01,-9.987509599992648646e+00,6.069270820912694899e-04
-4.970356290890681761e-01,-9.987640122424087608e+00,6.069270820912694899e-04
-4.944334556150463134e-01,-9.987769279954758161e+00,6.069270820912694899e-04
-4.918449084461263832e-01,-9.987897086858426476e+00,6.069270820912694899e-04
-4.892699165748389256e-01,-9.988023557259678498e+00,6.069270820912694899e-04
-4.867084093583120552e-01,-9.988148705135468930e+00,6.069270820912694899e-04
-4.841603165164566347e-01,-9.988272544316664892e+00,6.069270820912694899e-04
-4.816255681302094027e-01,-9.988395088489575357e+00,6.069270820912694899e-04
-4.791040946397484568e-01,-9.988516351197452181e+00,6.069270820912694899e-04
-4.765958268427396005e-01,-9.988636345841985786e+00,6.069270820912694899e-04
-4.741006958925627068e-01,-9.988755085684783097e+00,6.069270820912694899e-04
-4.716186332965886518e-01,-9.988872583848833031e+00,6.069270820912694899e-04
-4.691495709144090087e-01,-9.988988853319950678e+00,6.069270820912694899e-04
-4.666934409561162012e-01,-9.989103906948209044e+00,6.069270820912694899e-04
-4.642501759805897077e-01,-9.989217757449349477e+00,6.069270820912694899e-04
-4.618197088937447403e-01,-9.989330417406199203e+00,6.069270820912694899e-04
-4.594019729468394875e-01,-9.989441899270046221e+00,6.069270820912694899e-04
-4.569969017347718099e-01,-9.989552215362019538e+00,6.069270820912694899e-04
-4.546044291943726057e-01,-9.989661377874440973e+00,6.069270820912694899e-04
-4.522244896027154959e-01,-9.989769398872176964e+00,6.069270820912694899e-04
-4.498570175754319500e-01,-9.989876290293967287e+00,6.069270820912694899e-04
-4.475019480650509474e-01,-9.989982063953739555e+00,6.069270820912694899e-04
-4.451592163593011131e-01,-9.990086731541914844e+00,6.069270820912694899e-04
-4.428287580794721401e-01,-9.990190304626695550e+00,6.069270820912694899e-04
-4.405105091787477334e-01,-9.990292794655344366e+00,6.069270820912694899e-04
-4.382044059405713621e-01,-9.990394212955447273e+00,6.069270820912694899e-04
-4.359103849769837002e-01,-9.990494570736156987e+00,6.069270820912694899e-04
-4.336283832270194094e-01,-9.990593879089438190e+00,6.069270820912694899e-04
-4.313583379550490760e-01,-9.990692148991284327e+00,6.069270820912694899e-04
-4.291001867491896493e-01,-9.990789391302934419e+00,6.069270820912694899e-04
-4.268538675196595911e-01,-9.990885616772064992e+00,6.069270820912694899e-04
-4.246193184972120727e-01,-9.990980836033985568e+00,6.069270820912694899e-04
-4.223964782315038913e-01,-9.991075059612805731e+00,6.069270820912694899e-04
-4.201852855895243932e-01,-9.991168297922593311e+00,6.069270820912694899e-04
-4.179856797540046909e-01,-9.991260561268532570e+00,6.069270820912694899e-04
-4.157976002218435330e-01,-9.991351859848053962e+00,6.069270820912694899e-04
-4.136209868025382264e-01,-9.991442203751965678e+00,6.069270820912694899e-04
-4.114557796166073422e-01,-9.991531602965558534e+00,6.069270820912694899e-04
-4.093019190940714869e-01,-9.991620067369721525e+00,6.069270820912694899e-04
-4.071593459728625186e-01,-9.991707606742021852e+00,6.069270820912694899e-04
-4.050280012973017096e-01,-9.991794230757783168e+00,6.069270820912694899e-04
-4.029078264165669165e-01,-9.991879948991165605e+00,6.069270820912694899e-04
-4.007987629831676890e-01,-9.991964770916208494e+00,6.069270820912694899e-04
-3.987007529514177140e-01,-9.992048705907881967e+00,6.069270820912694899e-04
-3.966137385759064826e-01,-9.992131763243129683e+00,6.069270820912694899e-04
-3.945376624100217500e-01,-9.992213952101879570e+00,6.069270820912694899e-04
-3.924724673044267531e-01,-9.992295281568065235e+00,6.069270820912694899e-04
-3.904180964055795622e-01,-9.992375760630624271e+00,6.069270820912694899e-04
-3.883744931542249534e-01,-9.992455398184503679e+00,6.069270820912694899e-04
-3.863416012839546720e-01,-9.992534203031619100e+00,6.069270820912694899e-04
-3.843193648196788770e-01,-9.992612183881851351e+00,6.069270820912694899e-04
-3.823077280762188224e-01,-9.992689349353987893e+00,6.069270820912694899e-04
-3.803066356568015616e-01,-9.992765707976687395e+00,6.069270820912694899e-04
-3.783160324516237072e-01,-9.992841268189417647e+00,6.069270820912694899e-04
-3.763358636364049215e-01,-9.992916038343386376e+00,6.069270820912694899e-04
-3.743660746709490672e-01,-9.992990026702461392e+00,6.069270820912694899e-04
-3.724066112977125753e-01,-9.993063241444096079e+00,6.069270820912694899e-04
-3.704574195403717018e-01,-9.993135690660210457e+00,6.069270820912694899e-04
-3.685184457024059945e-01,-9.993207382358104240e+00,6.069270820912694899e-04
-3.665896363656807044e-01,-9.993278324461332573e+00,6.069270820912694899e-04
-3.646709383890452960e-01,-9.993348524810583555e+00,6.069270820912694899e-04
-3.627622989069399506e-01,-9.993417991164543324e+00,6.069270820912694899e-04
-3.608636653279735929e-01,-9.993486731200752260e+00,6.069270820912694899e-04
-3.589749853335814644e-01,-9.993554752516452311e+00,6.069270820912694899e-04
-3.570962068766008191e-01,-9.993622062629434311e+00,6.069270820912694899e-04
-3.552272781799166168e-01,-9.993688668978851553e+00,6.069270820912694899e-04
-3.533681477350973377e-01,-9.993754578926065335e+00,6.069270820912694899e-04
-3.515187643010207474e-01,-9.993819799755431887e+00,6.069270820912694899e-04
-3.496790769025336365e-01,-9.993884338675128376e+00,6.069270820912694899e-04
-3.478490348290932954e-01,-9.993948202817938053e+00,6.069270820912694899e-04
-3.460285876334162070e-01,-9.994011399242040738e+00,6.069270820912694899e-04
-3.442176851301615992e-01,-9.994073934931792635e+00,6.069270820912694899e-04
-3.424162773945955696e-01,-9.994135816798500827e+00,6.069270820912694899e-04
-3.406243147612549871e-01,-9.994197051681183552e+00,6.069270820912694899e-04
-3.388417478226452006e-01,-9.994257646347321611e+00,6.069270820912694899e-04
-3.370685274279103805e-01,-9.994317607493620415e+00,6.069270820912694899e-04
-3.353046046815645331e-01,-9.994376941746731191e+00,6.069270820912694899e-04
-3.335499309421514624e-01,-9.994435655664000606e+00,6.069270820912694899e-04
-3.318044578209737860e-01,-9.994493755734181306e+00,6.069270820912694899e-04
-3.300681371807950293e-01,-9.994551248378158448e+00,6.069270820912694899e-04
-3.283409211345846845e-01,-9.994608139949656689e+00,6.069270820912694899e-04
-3.266227620442181956e-01,-9.994664436735934743e+00,6.069270820912694899e-04
-3.249136125192204627e-01,-9.994720144958494146e+00,6.069270820912694899e-04
-3.232134254154904185e-01,-9.994775270773756048e+00,6.069270820912694899e-04
-3.215221538340608531e-01,-9.994829820273746890e+00,6.069270820912694899e-04
-3.198397511198384779e-01,-9.994883799486766307e+00,6.069270820912694899e-04
-3.181661708603711891e-01,-9.994937214378060375e+00,6.069270820912694899e-04
-3.165013668846041739e-01,-9.994990070850475306e+00,6.069270820912694899e-04
-3.148452932616364053e-01,-9.995042374745111147e+00,6.069270820912694899e-04
-3.131979042995109430e-01,-9.995094131841971929e+00,6.069270820912694899e-04
-3.115591545439873045e-01,-9.995145347860594498e+00,6.069270820912694899e-04
-3.099289987773213850e-01,-9.995196028460687998e+00,6.069270820912694899e-04
-3.083073920170715243e-01,-9.995246179242762707e+00,6.069270820912694899e-04
-3.066942895148862536e-01,-9.995295805748741103e+00,6.069270820912694899e-04
-3.050896467553083080e-01,-9.995344913462574254e+00,6.069270820912694899e-04
-3.034934194545788610e-01,-9.995393507810845790e+00,6.069270820912694899e-04
-3.019055635594667941e-01,-9.995441594163374077e+00,6.069270820912694899e-04
-3.003260352460622729e-01,-9.995489177833809080e+00,6.069270820912694899e-04
-2.987547909186314965e-01,-9.995536264080211453e+00,6.069270820912694899e-04
-2.971917872084354761e-01,-9.995582858105638735e+00,6.069270820912694899e-04
-2.956369809725743480e-01,-9.995628965058719118e+00,6.069270820912694899e-04
-2.940903292928137014e-01,-9.995674590034225204e+00,6.069270820912694899e-04
-2.925517894744455449e-01,-9.995719738073628235e+00,6.069270820912694899e-04
-2.910213190451484966e-01,-9.995764414165664746e+00,6.069270820912694899e-04
-2.894988757538297097e-01,-9.995808623246880131e+00,6.069270820912694899e-04
-2.879844175695105979e-01,-9.995852370202182868e+00,6.069270820912694899e-04
-2.864779026801941852e-01,-9.995895659865372096e+00,6.069270820912694899e-04
-2.849792894917136943e-01,-9.995938497019688285e+00,6.069270820912694899e-04
-2.834885366266522433e-01,-9.995980886398326604e+00,6.069270820912694899e-04
-2.820056029232170247e-01,-9.996022832684975157e+00,6.069270820912694899e-04
-2.805304474341216991e-01,-9.996064340514312363e+00,6.069270820912694899e-04
-2.790630294254865529e-01,-9.996105414472543416e+00,6.069270820912694899e-04
-2.776033083757642461e-01,-9.996146059097888781e+00,6.069270820912694899e-04
-2.761512439746292014e-01,-9.996186278881095788e+00,6.069270820912694899e-04
-2.747067961218852550e-01,-9.996226078265930681e+00,6.069270820912694899e-04
-2.732699249264071151e-01,-9.996265461649672446e+00,6.069270820912694899e-04
-2.718405907050463477e-01,-9.996304433383597754e+00,6.069270820912694899e-04
-2.704187539815724461e-01,-9.996342997773460581e+00,6.069270820912694899e-04
-2.690043754856130120e-01,-9.996381159079970047e+00,6.069270820912694899e-04
-2.675974161515758953e-01,-9.996418921519266476e+00,6.069270820912694899e-04
-2.661978371176151326e-01,-9.996456289263377926e+00,6.069270820912694899e-04
-2.648055997245699622e-01,-9.996493266440682035e+00,6.069270820912694899e-04
-2.634206655149208820e-01,-9.996529857136380315e+00,6.069270820912694899e-04
-2.620429962317717409e-01,-9.996566065392920919e+00,6.069270820912694899e-04
-2.606725538177873669e-01,-9.996601895210469380e+00,6.069270820912694899e-04
-2.593093004141749369e-01,-9.996637350547338485e+00,6.069270820912694899e-04
-2.579531983596823896e-01,-9.996672435320435923e+00,6.069270820912694899e-04
-2.566042101895434357e-01,-9.996707153405687052e+00,6.069270820912694899e-04
-2.552622986345021716e-01,-9.996741508638464779e+00,6.069270820912694899e-04
-2.539274266197655838e-01,-9.996775504814024771e+00,6.069270820912694899e-04
-2.525995572640452602e-01,-9.996809145687908682e+00,6.069270820912694899e-04
-2.512786538785178325e-01,-9.996842434976375813e+00,6.069270820912694899e-04
-2.499646799658658547e-01,-9.996875376356804566e+00,6.069270820912694899e-04
-2.486575992192554541e-01,-9.996907973468092123e+00,6.069270820912694899e-04
-2.473573755213937519e-01,-9.996940229911079001e+00,6.069270820912694899e-04
-2.460639729435235845e-01,-9.996972149248925632e+00,6.069270820912694899e-04
-2.447773557444448411e-01,-9.997003735007513825e+00,6.069270820912694899e-04
-2.434974883695703307e-01,-9.997034990675841115e+00,6.069270820912694899e-04
-2.422243354499463985e-01,-9.997065919706404458e+00,6.069270820912694899e-04
-2.409578618012902795e-01,-9.997096525515575038e+00,6.069270820912694899e-04
-2.396980324230456316e-01,-9.997126811483983744e+00,6.069270820912694899e-04
-2.384448124974367644e-01,-9.997156780956897748e+00,6.069270820912694899e-04
-2.371981673885055486e-01,-9.997186437244579338e+00,6.069270820912694899e-04
-2.359580626411920679e-01,-9.997215783622658947e+00,6.069270820912694899e-04
-2.347244639803970079e-01,-9.997244823332502861e+00,6.069270820912694899e-04
-2.334973373100351357e-01,-9.997273559581559610e+00,6.069270820912694899e-04
-2.322766487121236956e-01,-9.997301995543722342e+00,6.069270820912694899e-04
-2.310623644458617842e-01,-9.997330134359678766e+00,6.069270820912694899e-04
-2.298544509467004560e-01,-9.997357979137257544e+00,6.069270820912694899e-04
-2.286528748254479659e-01,-9.997385532951776455e+00,6.069270820912694899e-04
-2.274576028673481742e-01,-9.997412798846372795e+00,6.069270820912694899e-04
-2.262686020311852342e-01,-9.997439779832347995e+00,6.069270820912694899e-04
-2.250858394483967462e-01,-9.997466478889501573e+00,6.069270820912694899e-04
-2.239092824221513289e-01,-9.997492898966450880e+00,6.069270820912694899e-04
-2.227388984264877803e-01,-9.997519042980972159e+00,6.069270820912694899e-04
-2.215746551054098012e-01,-9.997544913820309631e+00,6.069270820912694899e-04
-2.204165202720158312e-01,-9.997570514341500569e+00,6.069270820912694899e-04
-2.192644619076283830e-01,-9.997595847371695044e+00,6.069270820912694899e-04
-2.181184481609060033e-01,-9.997620915708461453e+00,6.069270820912694899e-04
-2.169784473469985597e-01,-9.997645722120099165e+00,6.069270820912694899e-04
-2.158444279466582849e-01,-9.997670269345944050e+00,6.069270820912694899e-04
-2.147163586054039730e-01,-9.997694560096675787e+00,6.069270820912694899e-04
-2.135942081326578090e-01,-9.997718597054610967e+00,6.069270820912694899e-04
-2.124779455009002116e-01,-9.997742382874001521e+00,6.069270820912694899e-04
-2.113675398448062182e-01,-9.997765920181336696e+00,6.069270820912694899e-04
-2.102629604604353275e-01,-9.997789211575620172e+00,6.069270820912694899e-04
-2.091641768043674410e-01,-9.997812259628661380e+00,6.069270820912694899e-04
-2.080711584928919833e-01,-9.997835066885372157e+00,6.069270820912694899e-04
-2.069838753011525867e-01,-9.997857635864031423e+00,6.069270820912694899e-04
-2.059022971623533649e-01,-9.997879969056572946e+00,6.069270820912694899e-04
-2.048263941669207222e-01,-9.997902068928860686e+00,6.069270820912694899e-04
-2.037561365616828435e-01,-9.997923937920957016e+00,6.069270820912694899e-04
-2.026914947490663088e-01,-9.997945578447394510e+00,6.069270820912694899e-04
-2.016324392863019510e-01,-9.997966992897451277e+00,6.069270820912694899e-04
-2.005789408846032629e-01,-9.997988183635397874e+00,6.069270820912694899e-04
-1.995309704083627345e-01,-9.998009153000777971e+00,6.069270820912694899e-04
-1.984884988743746137e-01,-9.998029903308651711e+00,6.069270820912694899e-04
-1.974514974510216958e-01,-9.998050436849865719e+00,6.069270820912694899e-04
-1.964199374575153756e-01,-9.998070755891287575e+00,6.069270820912694899e-04
-1.953937903630910689e-01,-9.998090862676081159e+00,6.069270820912694899e-04
-1.943730277862301958e-01,-9.998110759423934013e+00,6.069270820912694899e-04
-1.933576214938995119e-01,-9.998130448331309594e+00,6.069270820912694899e-04
-1.923475434007546336e-01,-9.998149931571695959e+00,6.069270820912694899e-04
-1.913427655684061535e-01,-9.998169211295838466e+00,6.069270820912694899e-04
-1.903432602046226108e-01,-9.998188289631981363e+00,6.069270820912694899e-04
-1.893489996625960792e-01,-9.998207168686104040e+00,6.069270820912694899e-04
-1.883599564401716719e-01,-9.998225850542148407e+00,6.069270820912694899e-04
-1.873761031790948106e-01,-9.998244337262260473e+00,6.069270820912694899e-04
-1.863974126642848061e-01,-9.998262630887001734e+00,6.069270820912694899e-04
-1.854238578230552048e-01,-9.998280733435596090e+00,6.069270820912694899e-04
-1.844554117243960845e-01,-9.998298646906132348e+00,6.069270820912694899e-04
-1.834920475782381433e-01,-9.998316373275800473e+00,6.069270820912694899e-04
-1.825337387347081286e-01,-9.998333914501102981e+00,6.069270820912694899e-04
-1.815804586834194878e-01,-9.998351272518071653e+00,6.069270820912694899e-04
-1.806321810527183047e-01,-9.998368449242484246e+00,6.069270820912694899e-04
-1.796888796089824714e-01,-9.998385446570075885e+00,6.069270820912694899e-04
-1.787505282558943809e-01,-9.998402266376746894e+00,6.069270820912694899e-04
-1.778171010337305791e-01,-9.998418910518772407e+00,6.069270820912694899e-04
-1.768885721186518045e-01,-9.998435380833004871e+00,6.069270820912694899e-04
-1.759649158219928622e-01,-9.998451679137085435e+00,6.069270820912694899e-04
-1.750461065895694834e-01,-9.998467807229628690e+00,6.069270820912694899e-04
-1.741321190009506026e-01,-9.998483766890441160e+00,6.069270820912694899e-04
-1.732229277687916125e-01,-9.998499559880704268e+00,6.069270820912694899e-04
-1.723185077381237940e-01,-9.998515187943173288e+00,6.069270820912694899e-04
-1.714188338856786897e-01,-9.998530652802376295e+00,6.069270820912694899e-04
-1.705238813191859437e-01,-9.998545956164788251e+00,6.069270820912694899e-04
-1.696336252767154662e-01,-9.998561099719044165e+00,6.069270820912694899e-04
-1.687480411259658086e-01,-9.998576085136100744e+00,6.069270820912694899e-04
-1.678671043636151827e-01,-9.998590914069442448e+00,6.069270820912694899e-04
-1.669907906146362031e-01,-9.998605588155246693e+00,6.069270820912694899e-04
-1.661190756316376360e-01,-9.998620109012579249e+00,6.069270820912694899e-04
-1.652519352941968500e-01,-9.998634478243562995e+00,6.069270820912694899e-04
-1.643893456081833293e-01,-9.998648697433566213e+00,6.069270820912694899e-04
-1.635312827051266793e-01,-9.998662768151360680e+00,6.069270820912694899e-04
-1.626777228415308696e-01,-9.998676691949315298e+00,6.069270820912694899e-04
-1.618286423982509825e-01,-9.998690470363554184e+00,6.069270820912694899e-04
-1.609840178798426225e-01,-9.998704104914130752e+00,6.069270820912694899e-04
-1.601438259138851794e-01,-9.998717597105194699e+00,6.069270820912694899e-04
-1.593080432503845290e-01,-9.998730948425162524e+00,6.069270820912694899e-04
-1.584766467611047613e-01,-9.998744160346877408e+00,6.069270820912694899e-04
-1.576496134389440140e-01,-9.998757234327772636e+00,6.069270820912694899e-04
-1.568269203972926795e-01,-9.998770171810036800e+00,6.069270820912694899e-04
-1.560085448694357724e-01,-9.998782974220770114e+00,6.069270820912694899e-04
-1.551944642078841030e-01,-9.998795642972138964e+00,6.069270820912694899e-04
-1.543846558837944083e-01,-9.998808179461542878e+00,6.069270820912694899e-04
-1.535790974863091018e-01,-9.998820585071756639e+00,6.069270820912694899e-04
-1.527777667219761826e-01,-9.998832861171091935e+00,6.069270820912694899e-04
-1.519806414141244844e-01,-9.998845009113541238e+00,6.069270820912694899e-04
-1.511876995022476688e-01,-9.998857030238937682e+00,6.069270820912694899e-04
-1.503989190413971833e-01,-9.998868925873095392e+00,6.069270820912694899e-04
-1.496142782016015305e-01,-9.998880697327958700e+00,6.069270820912694899e-04
-1.488337552672324426e-01,-9.998892345901744250e+00,6.069270820912694899e-04
-1.480573286364418317e-01,-9.998903872879090216e+00,6.069270820912694899e-04
-1.472849768205542476e-01,-9.998915279531194855e+00,6.069270820912694899e-04
-1.465166784434594194e-01,-9.998926567115958619e+00,6.069270820912694899e-04
-1.457524122410488177e-01,-9.998937736878119154e+00,6.069270820912694899e-04
-1.449921570606258203e-01,-9.998948790049398738e+00,6.069270820912694899e-04
-1.442358918603156848e-01,-9.998959727848626855e+00,6.069270820912694899e-04
-1.434835957084930336e-01,-9.998970551481885849e+00,6.069270820912694899e-04
-1.427352477832094790e-01,-9.998981262142644155e+00,6.069270820912694899e-04
-1.419908273716122549e-01,-9.998991861011875315e+00,6.069270820912694899e-04
-1.412503138693804450e-01,-9.999002349258210742e+00,6.069270820912694899e-04
-1.405136867801611567e-01,-9.999012728038048081e+00,6.069270820912694899e-04
-1.397809257149968953e-01,-9.999022998495687986e+00,6.069270820912694899e-04
-1.390520103917792516e-01,-9.999033161763462019e+00,6.069270820912694899e-04
-1.383269206346671998e-01,-9.999043218961860546e+00,6.069270820912694899e-04
-1.376056363735585764e-01,-9.999053171199642875e+00,6.069270820912694899e-04
-1.368881376435258923e-01,-9.999063019573979361e+00,6.069270820912694899e-04
-1.361744045842609441e-01,-9.999072765170554433e+00,6.069270820912694899e-04
-1.354644174395373268e-01,-9.999082409063701604e+00,6.069270820912694899e-04
-1.347581565566637329e-01,-9.999091952316513598e+00,6.069270820912694899e-04
-1.340556023859461876e-01,-9.999101395980959595e+00,6.069270820912694899e-04
-1.333567354801503402e-01,-9.999110741098006017e+00,6.069270820912694899e-04
-1.326615364939457142e-01,-9.999119988697730221e+00,6.069270820912694899e-04
-1.319699861834121857e-01,-9.999129139799434185e+00,6.069270820912694899e-04
-1.312820654054842329e-01,-9.999138195411758190e+00,6.069270820912694899e-04
-1.305977551174216933e-01,-9.999147156532785630e+00,6.069270820912694899e-04
-1.299170363762894853e-01,-9.999156024150169131e+00,6.069270820912694899e-04
-1.292398903384460174e-01,-9.999164799241221147e+00,6.069270820912694899e-04
-1.285662982590226877e-01,-9.999173482773032973e+00,6.069270820912694899e-04
-1.278962414913945300e-01,-9.999182075702581329e+00,6.069270820912694899e-04
-1.272297014866685949e-01,-9.999190578976833166e+00,6.069270820912694899e-04
-1.265666597931896231e-01,-9.999198993532843360e+00,6.069270820912694899e-04
-1.259070980560286490e-01,-9.999207320297870183e+00,6.069270820912694899e-04
-1.252509980164530912e-01,-9.999215560189474772e+00,6.069270820912694899e-04
-1.245983415114415710e-01,-9.999223714115613504e+00,6.069270820912694899e-04
-1.239491104731986620e-01,-9.999231782974746352e+00,6.069270820912694899e-04
-1.233032869286338901e-01,-9.999239767655939914e+00,6.069270820912694899e-04
-1.226608529988673923e-01,-9.999247669038956232e+00,6.069270820912694899e-04
-1.220217908987535349e-01,-9.999255487994357594e+00,6.069270820912694899e-04
-1.213860829363774124e-01,-9.999263225383597131e+00,6.069270820912694899e-04
-1.207537115125694865e-01,-9.999270882059120069e+00,6.069270820912694899e-04
-1.201246591204286340e-01,-9.999278458864450769e+00,6.069270820912694899e-04
-1.194989083448278339e-01,-9.999285956634293981e+00,6.069270820912694899e-04
-1.188764418619460972e-01,-9.999293376194621885e+00,6.069270820912694899e-04
-1.182572424387827725e-01,-9.999300718362770013e+00,6.069270820912694899e-04
-1.176412929326806356e-01,-9.999307983947517187e+00,6.069270820912694899e-04
-1.170285762908667287e-01,-9.999315173749188546e+00,6.069270820912694899e-04
-1.164190755499664304e-01,-9.999322288559735483e+00,6.069270820912694899e-04
-1.158127738355443082e-01,-9.999329329162828017e+00,6.069270820912694899e-04
-1.152096543616357993e-01,-9.999336296333936502e+00,6.069270820912694899e-04
-1.146097004302968625e-01,-9.999343190840422224e+00,6.069270820912694899e-04
-1.140128954311178250e-01,-9.999350013441615559e+00,6.069270820912694899e-04
-1.134192228407907427e-01,-9.999356764888910121e+00,6.069270820912694899e-04
-1.128286662226321013e-01,-9.999363445925837368e+00,6.069270820912694899e-04
-1.122412092261588501e-01,-9.999370057288151870e+00,6.069270820912694899e-04
-1.116568355866021933e-01,-9.999376599703913016e+00,6.069270820912694899e-04
-1.110755291244925197e-01,-9.999383073893564955e+00,6.069270820912694899e-04
-1.104972737451819231e-01,-9.999389480570016531e+00,6.069270820912694899e-04
-1.099220534384201947e-01,-9.999395820438717664e+00,6.069270820912694899e-04
-1.093498522779217247e-01,-9.999402094197744617e+00,6.069270820912694899e-04
-1.087806544208969051e-01,-9.999408302537863946e+00,6.069270820912694899e-04
-1.082144441076368091e-01,-9.999414446142628421e+00,6.069270820912694899e-04
-1.076512056610800655e-01,-9.999420525688433870e+00,6.069270820912694899e-04
-1.070909234863619969e-01,-9.999426541844599114e+00,6.069270820912694899e-04
-1.065335820704079173e-01,-9.999432495273451238e+00,6.069270820912694899e-04
-1.059791659814822706e-01,-9.999438386630385978e+00,6.069270820912694899e-04
-1.054276598687819699e-01,-9.999444216563938781e+00,6.069270820912694899e-04
-1.048790484620031049e-01,-9.999449985715870071e+00,6.069270820912694899e-04
-1.043333165709165178e-01,-9.999455694721223864e+00,6.069270820912694899e-04
-1.037904490849522188e-01,-9.999461344208405933e+00,6.069270820912694899e-04
-1.032504309727926284e-01,-9.999466934799242424e+00,6.069270820912694899e-04
-1.027132472819481390e-01,-9.999472467109063345e+00,6.069270820912694899e-04
-1.021788831383412671e-01,-9.999477941746759413e+00,6.069270820912694899e-04
-1.016473237459000339e-01,-9.999483359314856656e+00,6.069270820912694899e-04
-1.011185543861421732e-01,-9.999488720409573261e+00,6.069270820912694899e-04
